ip.src;ip.dst;ip.proto;eth.type;frame.len;frame.time;tcp.flags;tcp.dstport;tcp.srcport;udp.dstport;udp.srcport;tcp.analysis.lost_segment
192.168.1.20;172.16.112.20;17;0x0800;152;Jul  2, 1998 15:40:16.504798000;;;;53;53;
172.16.113.204;195.73.151.50;6;0x0800;144;Jul  2, 1998 15:40:16.523081000;0x0018;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;60;Jul  2, 1998 15:40:16.537199000;0x0010;25;10297;;;
195.73.151.50;172.16.113.204;6;0x0800;78;Jul  2, 1998 15:40:16.559118000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;80;Jul  2, 1998 15:40:16.568438000;0x0018;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;78;Jul  2, 1998 15:40:16.568894000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;100;Jul  2, 1998 15:40:16.569464000;0x0018;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;94;Jul  2, 1998 15:40:16.569768000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;101;Jul  2, 1998 15:40:16.570302000;0x0018;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;93;Jul  2, 1998 15:40:16.570644000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;92;Jul  2, 1998 15:40:16.571173000;0x0018;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;90;Jul  2, 1998 15:40:16.571451000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;89;Jul  2, 1998 15:40:16.571959000;0x0018;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;60;Jul  2, 1998 15:40:16.572225000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;104;Jul  2, 1998 15:40:16.573571000;0x0018;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;1078;Jul  2, 1998 15:40:16.574703000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;60;Jul  2, 1998 15:40:16.587245000;0x0010;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;1263;Jul  2, 1998 15:40:16.588405000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;60;Jul  2, 1998 15:40:16.607262000;0x0010;10297;25;;;
172.16.113.204;195.73.151.50;6;0x0800;73;Jul  2, 1998 15:40:16.675896000;0x0018;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;60;Jul  2, 1998 15:40:16.676109000;0x0018;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;78;Jul  2, 1998 15:40:16.676631000;0x0018;10297;25;;;
172.16.113.204;195.73.151.50;6;0x0800;60;Jul  2, 1998 15:40:16.677267000;0x0011;10297;25;;;
195.73.151.50;172.16.113.204;6;0x0800;60;Jul  2, 1998 15:40:16.677437000;0x0010;25;10297;;;
195.73.151.50;172.16.113.204;6;0x0800;60;Jul  2, 1998 15:40:16.679785000;0x0011;25;10297;;;
172.16.113.204;195.73.151.50;6;0x0800;60;Jul  2, 1998 15:40:16.680163000;0x0010;10297;25;;;
;;;;54;Jul  2, 1998 15:40:17.775240000;;;;;;
;;;;54;Jul  2, 1998 15:40:18.775077000;;;;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:19.690653000;;;;161;2017;
;;;;54;Jul  2, 1998 15:40:20.275152000;;;;;;
;;;;54;Jul  2, 1998 15:40:21.275764000;;;;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:21.697486000;;;;161;2017;
;;;;54;Jul  2, 1998 15:40:22.775892000;;;;;;
172.16.115.87;199.95.74.90;6;0x0800;60;Jul  2, 1998 15:40:23.493819000;0x0002;80;14939;;;
199.95.74.90;172.16.115.87;6;0x0800;60;Jul  2, 1998 15:40:23.495006000;0x0014;14939;80;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:23.707537000;;;;161;2017;
;;;;54;Jul  2, 1998 15:40:24.274875000;;;;;;
;;;;54;Jul  2, 1998 15:40:25.275212000;;;;;;
;;;;54;Jul  2, 1998 15:40:26.275972000;;;;;;
;;;;54;Jul  2, 1998 15:40:27.275739000;;;;;;
;;;;54;Jul  2, 1998 15:40:28.276851000;;;;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:28.740509000;;;;161;2019;
;;;;54;Jul  2, 1998 15:40:29.775282000;;;;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:30.747600000;;;;161;2019;
;;;;54;Jul  2, 1998 15:40:31.275370000;;;;;;
172.16.112.194;199.95.74.90;6;0x0800;60;Jul  2, 1998 15:40:31.714194000;0x0002;80;14942;;;
199.95.74.90;172.16.112.194;6;0x0800;60;Jul  2, 1998 15:40:31.715430000;0x0014;14942;80;;;
172.16.115.87;207.211.106.40;6;0x0800;60;Jul  2, 1998 15:40:32.719883000;0x0002;80;14941;;;
207.211.106.40;172.16.115.87;6;0x0800;60;Jul  2, 1998 15:40:32.720806000;0x0014;14941;80;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:32.757471000;;;;161;2019;
172.16.115.87;207.211.106.40;6;0x0800;60;Jul  2, 1998 15:40:32.799801000;0x0002;80;14941;;;
207.211.106.40;172.16.115.87;6;0x0800;60;Jul  2, 1998 15:40:32.800733000;0x0014;14941;80;;;
;;;0x9000;118;Jul  2, 1998 15:40:32.836105000;;;;;;
;;;0x9000;118;Jul  2, 1998 15:40:33.169411000;;;;;;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:33.521320000;;;;2017;161;
194.27.251.21,192.168.1.1;192.168.1.1,194.27.251.21;1,17;0x0800;216;Jul  2, 1998 15:40:33.522239000;;;;2017;161;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:33.543499000;;;;2017;161;
194.27.251.21,192.168.1.1;192.168.1.1,194.27.251.21;1,17;0x0800;216;Jul  2, 1998 15:40:33.543915000;;;;2017;161;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:33.565274000;;;;2017;161;
194.27.251.21,192.168.1.1;192.168.1.1,194.27.251.21;1,17;0x0800;216;Jul  2, 1998 15:40:33.565687000;;;;2017;161;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:33.587044000;;;;2019;161;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:33.608557000;;;;2019;161;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:33.629808000;;;;2019;161;
;;;;54;Jul  2, 1998 15:40:34.276904000;;;;;;
;;;;54;Jul  2, 1998 15:40:35.275776000;;;;;;
;;;;54;Jul  2, 1998 15:40:36.275356000;;;;;;
;;;;54;Jul  2, 1998 15:40:37.274790000;;;;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:37.790630000;;;;161;2021;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:37.828820000;;;;2021;161;
;;;;54;Jul  2, 1998 15:40:38.775458000;;;;;;
;;;0x9000;118;Jul  2, 1998 15:40:39.206438000;;;;;;
;;;;54;Jul  2, 1998 15:40:40.274948000;;;;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.498072000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.498787000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.517030000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.537133000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.537692000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.557026000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.577148000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.577697000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.597028000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.677141000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.677715000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.697024000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.717131000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.717678000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.737030000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.757132000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.757681000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.777026000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.797131000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.797685000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.817025000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.877145000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.877683000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.897026000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.938417000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:40.939010000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:40.957056000;0x0010;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:41.010985000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:41.027038000;0x0010;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;80;Jul  2, 1998 15:40:41.027495000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:41.047035000;0x0010;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;83;Jul  2, 1998 15:40:41.079153000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:41.097036000;0x0010;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:41.097440000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:41.117058000;0x0010;23;6256;;;
;;;;54;Jul  2, 1998 15:40:42.275997000;;;;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:42.870553000;;;;161;2023;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:42.908764000;;;;2023;161;
172.16.117.52;209.1.224.15;6;0x0800;60;Jul  2, 1998 15:40:43.524030000;0x0002;80;14943;;;
209.1.224.15;172.16.117.52;6;0x0800;60;Jul  2, 1998 15:40:43.525283000;0x0014;14943;80;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:43.858047000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:43.858872000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:43.877032000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:43.978720000;0x0018;23;2607;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:43.979351000;0x0018;2607;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:43.997018000;0x0010;23;2607;;;
172.16.112.50;135.13.216.191;6;0x0800;70;Jul  2, 1998 15:40:43.997471000;0x0018;2607;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:44.017021000;0x0010;23;2607;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:44.068328000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:44.069060000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:44.087012000;0x0010;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;111;Jul  2, 1998 15:40:44.215151000;0x0018;2607;23;;;
172.16.112.50;135.13.216.191;6;0x0800;1456;Jul  2, 1998 15:40:44.220277000;0x0010;2607;23;;;
172.16.112.50;135.13.216.191;6;0x0800;162;Jul  2, 1998 15:40:44.220419000;0x0018;2607;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:44.227016000;0x0010;23;2607;;;
172.16.112.50;135.13.216.191;6;0x0800;492;Jul  2, 1998 15:40:44.228219000;0x0018;2607;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:44.229733000;0x0018;23;2607;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:44.231836000;0x0018;2607;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:44.247011000;0x0010;23;2607;;;
172.16.112.50;135.13.216.191;6;0x0800;313;Jul  2, 1998 15:40:44.247840000;0x0018;2607;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:44.267015000;0x0010;23;2607;;;
;;;;54;Jul  2, 1998 15:40:45.274940000;;;;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:45.598115000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:45.644420000;0x0010;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:45.688577000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:45.689940000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:45.707008000;0x0010;23;6256;;;
;;;;54;Jul  2, 1998 15:40:46.775740000;;;;;;
;;;;54;Jul  2, 1998 15:40:47.774888000;;;;;;
194.27.251.21;192.168.1.1;17;0x0800;147;Jul  2, 1998 15:40:47.950638000;;;;161;2025;
192.168.1.1;194.27.251.21;17;0x0800;188;Jul  2, 1998 15:40:47.988751000;;;;2025;161;
172.16.114.148;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.007562000;0x0002;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;60;Jul  2, 1998 15:40:48.007861000;0x0012;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.008305000;0x0010;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;136;Jul  2, 1998 15:40:48.035090000;0x0018;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.046862000;0x0010;25;14944;;;
172.16.114.148;135.13.216.191;6;0x0800;78;Jul  2, 1998 15:40:48.125595000;0x0018;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;80;Jul  2, 1998 15:40:48.131230000;0x0018;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;78;Jul  2, 1998 15:40:48.131902000;0x0018;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;100;Jul  2, 1998 15:40:48.132225000;0x0018;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;92;Jul  2, 1998 15:40:48.132804000;0x0018;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;99;Jul  2, 1998 15:40:48.133047000;0x0018;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;87;Jul  2, 1998 15:40:48.133641000;0x0018;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;86;Jul  2, 1998 15:40:48.133872000;0x0018;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.134394000;0x0018;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;104;Jul  2, 1998 15:40:48.134856000;0x0018;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;1078;Jul  2, 1998 15:40:48.137037000;0x0018;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;60;Jul  2, 1998 15:40:48.157024000;0x0010;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;118;Jul  2, 1998 15:40:48.157488000;0x0018;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;73;Jul  2, 1998 15:40:48.163916000;0x0018;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.164367000;0x0018;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;78;Jul  2, 1998 15:40:48.164645000;0x0018;14944;25;;;
135.13.216.191;172.16.114.148;6;0x0800;60;Jul  2, 1998 15:40:48.164965000;0x0011;14944;25;;;
172.16.114.148;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.165346000;0x0010;25;14944;;;
172.16.114.148;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.168061000;0x0011;25;14944;;;
135.13.216.191;172.16.114.148;6;0x0800;60;Jul  2, 1998 15:40:48.168222000;0x0010;14944;25;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.506679000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.507484000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.527010000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.630960000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.631495000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.647009000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.757173000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.757963000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.777058000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.907322000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.907889000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.927053000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.977241000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:48.977814000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:48.996997000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.117408000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.118106000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.136996000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.187197000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.187782000;0x0018;6256;23;;;
;;;0x9000;118;Jul  2, 1998 15:40:49.206511000;;;;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.206993000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.257158000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.257763000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.276992000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.327350000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.327986000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.346996000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.397364000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.397961000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.417008000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.557466000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.558098000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.576997000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.717411000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.718026000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.737032000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.877282000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.877854000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.896988000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.947121000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:49.947689000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:49.966986000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:50.017098000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:50.017678000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:50.036984000;0x0010;23;6256;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:50.178316000;0x0018;23;6256;;;
172.16.112.50;135.13.216.191;6;0x0800;60;Jul  2, 1998 15:40:50.179575000;0x0018;6256;23;;;
135.13.216.191;172.16.112.50;6;0x0800;60;Jul  2, 1998 15:40:50.196985000;0x0010;23;6256;;;
172.16.112.20;192.168.1.20;17;0x0800;85;Jul  2, 1998 15:40:51.190533000;;;;53;53;
192.168.1.20;172.16.112.20;17;0x0800;145;Jul  2, 1998 15:40:51.192046000;;;;53;53;
